,Country,Happiness2015,GDP2015,Freedom2015,Generosity2015,Year2015,Corruption2015,Happiness2016,GDP2016,Freedom2016,Generosity2016,Year2016,Corruption2016,Happiness2017,GDP2017,Freedom2017,Generosity2017,Year2017,Corruption2017,Happiness2018,GDP2018,Freedom2018,Generosity2018,Year2018,Corruption2018,Happiness2019,GDP2019,Freedom2019,Generosity2019,Year2019,Corruption2019,Happiness2020,GDP2020,Freedom2020,Generosity2020,Year2020,Corruption2020,Happiness2021,GDP2021,Freedom2021,Generosity2021,Year2021,Corruption2021
115,Liberia,4.571000000000001,0.0712,0.28531,0.24361999999999998,2015,0.06232000000000001,3.622,0.10705999999999999,0.25748000000000004,0.24063,2016,0.04852,3.5329999923706095,0.11904179304838199,0.33288118243217496,0.26654988527298,2017,0.0389482490718365,3.495,0.076,0.419,0.20600000000000002,2018,0.03,3.975,0.073,0.37,0.233,2019,0.033,4.557899952,0.174103007,0.735268712,0.22696787100000002,2020,0.8563759329999999,4.625,0.228,0.735,0.221,2021,0.85
116,India,4.565,0.64499,0.39786,0.26475,2015,0.08492000000000001,4.404,0.74036,0.40285,0.25028,2016,0.08722,4.31500005722046,0.7922212481498722,0.469987004995346,0.23153848946094502,2017,0.0922268852591515,4.19,0.721,0.539,0.172,2018,0.09300000000000001,4.015,0.755,0.498,0.2,2019,0.085,3.573299885,0.730576158,0.8814448709999999,0.237072483,2020,0.772042692,3.819,0.741,0.893,0.24600000000000002,2021,0.774
117,Sudan,4.55,0.52107,0.10081,0.19062,2015,0.1466,4.138999999999999,0.63069,0.0,0.18077000000000001,2016,0.10039,4.138999938964839,0.6595166921615601,0.0149958552792668,0.182317450642586,2017,0.089847519993782,4.138999999999999,0.605,0.016,0.134,2018,0.08199999999999999,,,,,,,,,,,,,,,,,,
118,Haiti,4.518,0.26673,0.24425,0.46187,2015,0.17175,4.0280000000000005,0.34097,0.12072000000000001,0.47958,2016,0.14476,3.6029999256133998,0.368610262870789,0.0303698573261499,0.48920378088951094,2017,0.0998721495270729,3.582,0.315,0.025,0.392,2018,0.10400000000000001,3.597,0.32299999999999995,0.026000000000000002,0.419,2019,0.11,3.720799923,0.284734428,0.537825167,0.463909656,2020,0.6847672459999999,3.615,0.294,0.593,0.46299999999999997,2021,0.721
119,Congo (Kinshasa),4.5169999999999995,0.0,0.22605,0.24834,2015,0.07625,4.272,0.05661,0.15602,0.25458000000000003,2016,0.06075,4.2800002098083505,0.0921023488044739,0.235961347818375,0.246455833315849,2017,0.0602413564920425,4.245,0.069,0.312,0.19699999999999998,2018,0.052000000000000005,4.418,0.094,0.26899999999999996,0.212,2019,0.053,4.31099987,0.062487468,0.700793564,0.254324883,2020,0.809403598,,,,,,
120,Nepal,4.513999999999999,0.35996999999999996,0.38282,0.32295999999999997,2015,0.059070000000000004,4.793,0.44626000000000005,0.37012,0.3816,2016,0.07007999999999999,4.961999893188481,0.479820191860199,0.44030594825744607,0.39409616589546204,2017,0.0729755461215973,4.88,0.425,0.526,0.302,2018,0.078,4.913,0.446,0.439,0.285,2019,0.08900000000000001,5.137199879,0.444050372,0.797565043,0.300971806,2020,0.7380991579999999,5.269,0.519,0.782,0.287,2021,0.727
121,Ethiopia,4.512,0.19072999999999998,0.4345,0.24325,2015,0.15048,4.508,0.29283000000000003,0.36703,0.29522,2016,0.1717,4.46000003814697,0.339233845472336,0.408842742443085,0.31265074014663696,2017,0.16545571386814098,4.35,0.308,0.452,0.22,2018,0.146,4.2860000000000005,0.336,0.344,0.209,2019,0.1,4.186200142,0.315125644,0.740795195,0.227698103,2020,0.7536900040000001,4.275,0.37,0.752,0.24100000000000002,2021,0.7609999999999999
122,Sierra Leone,4.507,0.33024000000000003,0.4084,0.21488000000000002,2015,0.08786000000000001,4.635,0.36485,0.30685,0.23897,2016,0.08196,4.70900011062622,0.36842092871666,0.318697690963745,0.293040901422501,2017,0.0710951760411263,4.571000000000001,0.256,0.355,0.23800000000000002,2018,0.053,4.374,0.268,0.309,0.252,2019,0.045,3.926399946,0.24056038300000002,0.715315044,0.257647008,2020,0.861330688,3.8489999999999998,0.27899999999999997,0.7170000000000001,0.243,2021,0.866
123,Mauritania,4.436,0.45407,0.24231999999999998,0.21899999999999997,2015,0.17461,4.2010000000000005,0.6139100000000001,0.1268,0.22685999999999998,2016,0.17955,4.29199981689453,0.6484572887420649,0.0960980430245399,0.201870024204254,2017,0.136957004666328,4.356,0.557,0.129,0.134,2018,0.09300000000000001,4.49,0.57,0.066,0.106,2019,0.08800000000000001,4.374599934,0.539684892,0.551522553,0.128899664,2020,0.746223509,4.227,0.6659999999999999,0.561,0.11900000000000001,2021,0.731
124,Kenya,4.419,0.36471,0.42215,0.37542,2015,0.05839,4.356,0.52267,0.40576,0.41328000000000004,2016,0.06686,4.55299997329712,0.560479462146759,0.45276376605033897,0.444860309362411,2017,0.0646413192152977,4.41,0.493,0.504,0.35200000000000004,2018,0.055,4.5089999999999995,0.512,0.431,0.37200000000000005,2019,0.053,4.583000183,0.47641339899999996,0.829747558,0.39390209299999995,2020,0.831499159,4.607,0.603,0.779,0.375,2021,0.825
125,Djibouti,4.369,0.44025,0.46074,0.18093,2015,0.28105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,Armenia,4.35,0.7682100000000001,0.19847,0.07855,2015,0.039,4.36,0.8608600000000001,0.14037,0.07793,2016,0.036160000000000005,4.37599992752075,0.900596737861633,0.198303267359734,0.0834880918264389,2017,0.0266744215041399,4.321000000000001,0.816,0.26,0.077,2018,0.027999999999999997,4.559,0.85,0.28300000000000003,0.095,2019,0.064,4.676799774,0.8082624079999999,0.7120178340000001,0.107225738,2020,0.7735447879999999,5.2829999999999995,0.996,0.825,0.079,2021,0.629
127,Botswana,4.332,0.99355,0.49495,0.10461,2015,0.12474,3.9739999999999998,1.09426,0.44088999999999995,0.12425,2016,0.10769000000000001,3.7660000324249303,1.12209415435791,0.505196332931519,0.0993484482169151,2017,0.0985831990838051,3.59,1.0170000000000001,0.557,0.042,2018,0.092,3.488,1.041,0.455,0.025,2019,0.1,3.4788999560000002,0.997548997,0.8213281040000001,0.033407487,2020,0.777930915,3.467,1.099,0.8240000000000001,0.027000000000000003,2021,0.8009999999999999
128,Myanmar,4.3069999999999995,0.27108000000000004,0.44017,0.79588,2015,0.19034,4.395,0.34112,0.42691999999999997,0.81971,2016,0.20243,4.54500007629395,0.36711055040359497,0.514492034912109,0.8380751609802249,2017,0.188816204667091,4.308,0.682,0.58,0.598,2018,0.17800000000000002,4.36,0.71,0.525,0.5660000000000001,2019,0.172,4.308000088,0.67809093,0.895075202,0.569813728,2020,0.645124316,4.426,0.6659999999999999,0.8759999999999999,0.52,2021,0.66
129,Georgia,4.297,0.7419,0.40576999999999996,0.055470000000000005,2015,0.38331,4.252,0.8379200000000001,0.32461,0.06786,2016,0.3188,4.28599977493286,0.950612664222717,0.309410035610199,0.0540088154375553,2017,0.25166663527488703,4.34,0.853,0.375,0.038,2018,0.215,4.519,0.8859999999999999,0.34600000000000003,0.043,2019,0.16399999999999998,4.672599792,0.847198069,0.8016415240000001,0.047609735,2020,0.665944695,4.891,1.03,0.7829999999999999,0.032,2021,0.655
130,Malawi,4.292,0.016040000000000002,0.43054,0.33128,2015,0.06977,4.156000000000001,0.08709,0.4143,0.30968,2016,0.07564,3.97000002861023,0.233442038297653,0.466914653778076,0.28717046976089505,2017,0.0727116540074348,3.5869999999999997,0.18600000000000003,0.531,0.21,2018,0.08,3.41,0.191,0.44299999999999995,0.218,2019,0.08900000000000001,3.538000107,0.176534727,0.803223193,0.21318505699999998,2020,0.731700778,3.6,0.113,0.78,0.213,2021,0.7290000000000001
131,Sri Lanka,4.271,0.83524,0.5372600000000001,0.40828000000000003,2015,0.09179,4.415,0.9731799999999999,0.50817,0.46978000000000003,2016,0.07964,4.44000005722046,1.00985014438629,0.561213254928589,0.49086356163024897,2017,0.0736539661884308,4.471,0.9179999999999999,0.585,0.307,2018,0.05,4.3660000000000005,0.9490000000000001,0.47,0.244,2019,0.047,4.327000141,0.897986948,0.837633669,0.25266614600000004,2020,0.859001756,4.325,0.99,0.841,0.239,2021,0.863
132,Cameroon,4.252,0.4225,0.49309,0.20618000000000003,2015,0.05786,4.513,0.5249699999999999,0.42736,0.2268,2016,0.06126,4.69500017166138,0.564305365085602,0.430388748645782,0.23629845678806302,2017,0.0513066314160824,4.975,0.535,0.45399999999999996,0.183,2018,0.043,5.044,0.5489999999999999,0.381,0.187,2019,0.037000000000000005,5.084899902,0.503958046,0.7630518079999999,0.198020101,2020,0.8513365979999999,5.142,0.5429999999999999,0.731,0.205,2021,0.848
133,Bulgaria,4.218,1.01216,0.30587,0.11921,2015,0.00872,4.217,1.11306,0.21219000000000002,0.12793,2016,0.00615,4.71400022506714,1.1614590883255,0.28923171758651695,0.113177694380283,2017,0.0110515309497714,4.933,1.054,0.359,0.064,2018,0.009000000000000001,5.011,1.092,0.311,0.081,2019,0.004,5.101500034,1.046554685,0.745178163,0.10383371300000001,2020,0.9355851409999999,5.266,1.181,0.7879999999999999,0.125,2021,0.932
134,Egypt,4.194,0.8818,0.17288,0.11291,2015,0.06324,4.362,0.95395,0.18847,0.12705999999999998,2016,0.10393,4.7350001335144,0.989701807498932,0.28211015462875394,0.128631442785263,2017,0.114381365478039,4.419,0.885,0.312,0.092,2018,0.107,4.166,0.9129999999999999,0.24100000000000002,0.076,2019,0.067,4.151400089,0.8752289409999999,0.708354175,0.068801254,2020,0.787726879,4.283,0.9540000000000001,0.7490000000000001,0.069,2021,0.795
135,Yemen,4.077,0.5464899999999999,0.35570999999999997,0.09131,2015,0.07854,3.7239999999999998,0.57939,0.2287,0.09821,2016,0.05892000000000001,3.59299993515015,0.5916834473609921,0.24946372210979503,0.104125209152699,2017,0.0567674227058887,3.355,0.442,0.244,0.083,2018,0.064,3.38,0.287,0.14300000000000002,0.10800000000000001,2019,0.077,3.5274000169999997,0.392701775,0.599920273,0.09468901199999999,2020,0.800287724,3.658,0.32899999999999996,0.602,0.092,2021,0.8
136,Angola,4.033,0.75778,0.10384000000000002,0.12344000000000001,2015,0.07122,3.866,0.84731,0.00589,0.12070999999999998,2016,0.08434,3.79500007629395,0.8584281802177429,0.0,0.09792649000883098,2017,0.0697203353047371,3.795,0.73,0.0,0.079,2018,0.061,,,,,,,,,,,,,,,,,,
137,Mali,3.995,0.26074,0.38856999999999997,0.18798,2015,0.12352,4.073,0.31292,0.27544,0.21064000000000002,2016,0.13647,4.19000005722046,0.476180493831635,0.306613743305206,0.183354198932648,2017,0.10497024655342098,4.447,0.37,0.36700000000000005,0.139,2018,0.055999999999999994,4.39,0.385,0.327,0.153,2019,0.052000000000000005,4.729300021999999,0.35246264899999996,0.71156615,0.16966705,2020,0.839328408,4.723,0.387,0.6970000000000001,0.16399999999999998,2021,0.8270000000000001
138,Congo (Brazzaville),3.989,0.67866,0.41466000000000003,0.12387999999999999,2015,0.11685999999999999,4.236000000000001,0.7710899999999999,0.37938,0.12077,2016,0.09752999999999999,4.29099988937378,0.8089642524719242,0.4350258708000179,0.12085212767124198,2017,0.0796181336045265,4.559,0.682,0.514,0.091,2018,0.077,4.812,0.6729999999999999,0.37200000000000005,0.105,2019,0.09300000000000001,5.1943998339999995,0.633616745,0.7190585140000001,0.11721601300000001,2020,0.7517790790000001,5.3420000000000005,0.518,0.695,0.14400000000000002,2021,0.745
139,Comoros,3.9560000000000004,0.23906,0.22916999999999998,0.17440999999999998,2015,0.19899999999999998,3.9560000000000004,0.27509,0.15412,0.1827,2016,0.18437,,,,,,,,,,,,,3.9730000000000003,0.27399999999999997,0.142,0.275,2019,0.078,4.288599968,0.41562077399999997,0.547612607,0.258538276,2020,0.780622602,4.289,0.488,0.5479999999999999,0.24100000000000002,2021,0.7809999999999999
140,Uganda,3.931,0.21101999999999999,0.45726999999999995,0.29066,2015,0.07267,3.739,0.34719,0.43653000000000003,0.27102,2016,0.06442,4.08099985122681,0.381430715322495,0.443185955286026,0.32576605677604703,2017,0.057069718837738,4.1610000000000005,0.322,0.45,0.259,2018,0.061,4.189,0.332,0.35600000000000004,0.252,2019,0.06,4.43200016,0.31233742800000003,0.7317139509999999,0.264807373,2020,0.8367378120000001,4.636,0.364,0.7090000000000001,0.267,2021,0.855
141,Senegal,3.904,0.36498,0.36772,0.20843000000000003,2015,0.10712999999999999,4.218999999999999,0.44314,0.31056,0.19103,2016,0.11681,4.53499984741211,0.479309022426605,0.37792226672172496,0.183468893170357,2017,0.11546044796705199,4.631,0.429,0.406,0.138,2018,0.08199999999999999,4.681,0.45,0.292,0.153,2019,0.07200000000000001,4.980800152,0.5040618179999999,0.6905961629999999,0.164397135,2020,0.808785141,5.132000000000001,0.518,0.695,0.158,2021,0.8009999999999999
142,Gabon,3.8960000000000004,1.06024,0.31914000000000003,0.06822,2015,0.11091,4.121,1.15851,0.28098,0.062439999999999996,2016,0.09314,4.46500015258789,1.1982102394104,0.31232857704162603,0.0437853783369064,2017,0.0760467872023582,4.758,1.036,0.35600000000000004,0.032,2018,0.052000000000000005,4.7989999999999995,1.057,0.295,0.043,2019,0.055,4.829299927,0.9880443809999999,0.7048292159999999,0.052013602,2020,0.8491509559999999,4.852,1.037,0.731,0.057999999999999996,2021,0.84
143,Niger,3.845,0.0694,0.47691999999999996,0.19387000000000001,2015,0.15639,3.8560000000000003,0.1327,0.38040999999999997,0.2097,2016,0.17176,4.02799987792969,0.16192533075809498,0.36365869641304,0.22867384552955602,2017,0.13857294619083402,4.166,0.131,0.39,0.175,2018,0.099,4.628,0.138,0.318,0.188,2019,0.102,4.909599781,0.10833033199999999,0.759772122,0.20817689600000003,2020,0.722530186,5.074,0.162,0.8059999999999999,0.2,2021,0.693
144,Cambodia,3.819,0.46038,0.66246,0.40359,2015,0.07247,3.907,0.55604,0.5885199999999999,0.40339,2016,0.08092,4.1680002212524405,0.6017650961875921,0.633375823497772,0.385922968387604,2017,0.0681059509515762,4.433,0.5489999999999999,0.696,0.256,2018,0.065,4.7,0.574,0.609,0.23199999999999998,2019,0.062,4.8484001160000005,0.544634938,0.9597046379999999,0.233342081,2020,0.8227690459999999,4.83,0.603,0.9590000000000001,0.21,2021,0.843
145,Tanzania,3.781,0.2852,0.32878,0.34376999999999996,2015,0.05747000000000001,3.6660000000000004,0.47155,0.3176,0.31472,2016,0.05099,3.34899997711182,0.511135876178741,0.390017777681351,0.354256361722946,2017,0.0660351067781448,3.303,0.455,0.48100000000000004,0.27,2018,0.09699999999999999,3.2310000000000003,0.47600000000000003,0.41700000000000004,0.276,2019,0.147,3.4762001039999997,0.457163125,0.82153976,0.27154091,2020,0.619799435,3.623,0.433,0.833,0.307,2021,0.5770000000000001
146,Madagascar,3.681,0.20824,0.19184,0.21333000000000002,2015,0.08123999999999999,3.695,0.27954,0.13684000000000002,0.2204,2016,0.07506,3.64400005340576,0.305808693170547,0.18919676542282102,0.208732530474663,2017,0.0672319754958153,3.7739999999999996,0.262,0.221,0.155,2018,0.049,3.9330000000000003,0.27399999999999997,0.14800000000000002,0.16899999999999998,2019,0.040999999999999995,4.165599823,0.244553208,0.5575740929999999,0.191190064,2020,0.8174856309999999,4.208,0.266,0.552,0.185,2021,0.8029999999999999
147,Central African Republic,3.678,0.0785,0.48878999999999995,0.23835,2015,0.08288999999999999,,,,,,,2.69300007820129,0.0,0.270842045545578,0.280876487493515,2017,0.0565650761127472,3.083,0.024,0.305,0.218,2018,0.038,3.083,0.026000000000000002,0.225,0.235,2019,0.035,3.475899935,0.041072082,0.640880644,0.253513217,2020,0.891806662,,,,,,
148,Chad,3.667,0.34193,0.23501,0.18386,2015,0.05269,3.763,0.42213999999999996,0.12807000000000002,0.18667,2016,0.04952,3.9360001087188703,0.43801298737525896,0.16234202682972002,0.21611385047435802,2017,0.0535818822681904,4.301,0.358,0.18899999999999997,0.18100000000000002,2018,0.06,4.35,0.35,0.174,0.198,2019,0.078,4.422699928,0.30228748899999996,0.587305248,0.210805088,2020,0.8027608390000001,4.355,0.255,0.579,0.215,2021,0.807
149,Guinea,3.656,0.17417,0.37725,0.28657,2015,0.12139000000000001,3.6069999999999998,0.22415,0.30953,0.29914,2016,0.1192,3.50699996948242,0.24454993009567302,0.348587512969971,0.264815092086792,2017,0.110937617719173,3.964,0.344,0.39399999999999996,0.185,2018,0.094,4.534,0.38,0.332,0.207,2019,0.086,4.949299812,0.390007734,0.7068467740000001,0.249490842,2020,0.761794448,4.984,0.42,0.6970000000000001,0.25,2021,0.7659999999999999
150,Ivory Coast,3.655,0.46534,0.46866,0.20165,2015,0.17922000000000002,3.9160000000000004,0.55507,0.40663,0.20338,2016,0.1553,4.17999982833862,0.6030489206314089,0.4477061927318571,0.201237469911575,2017,0.130061775445938,4.671,0.541,0.467,0.146,2018,0.10300000000000001,4.944,0.569,0.35200000000000004,0.154,2019,0.09,5.233300208999999,0.537094414,0.727909327,0.16991558699999998,2020,0.7907719609999999,5.306,0.669,0.741,0.177,2021,0.794
151,Burkina Faso,3.5869999999999997,0.25811999999999996,0.39493,0.21746999999999997,2015,0.12832000000000002,3.739,0.31995,0.3337,0.24353000000000002,2016,0.12533,4.03200006484985,0.35022771358490007,0.32436785101890603,0.250864684581757,2017,0.12032810598611803,4.4239999999999995,0.314,0.312,0.175,2018,0.128,4.587,0.331,0.255,0.177,2019,0.113,4.768700123,0.302467644,0.665563583,0.18639060899999998,2020,0.739795029,4.834,0.364,0.695,0.182,2021,0.748
152,Afghanistan,3.575,0.31982,0.23414000000000001,0.3651,2015,0.09719,3.36,0.38227,0.1643,0.31268,2016,0.07112,3.7939999103546103,0.401477217674255,0.106179520487785,0.311870932579041,2017,0.0611578300595284,3.6319999999999997,0.332,0.085,0.191,2018,0.036000000000000004,3.2030000000000003,0.35,0.0,0.158,2019,0.025,2.566900015,0.30070585,0.39657300700000003,0.135234714,2020,0.9336865540000001,2.523,0.37,0.382,0.122,2021,0.924
153,Rwanda,3.465,0.22208000000000003,0.59201,0.22628,2015,0.55191,3.515,0.32846,0.5432,0.23551999999999998,2016,0.50521,3.47099995613098,0.368745893239975,0.5818438529968261,0.25275602936744695,2017,0.455220013856888,3.408,0.332,0.636,0.2,2018,0.444,3.3339999999999996,0.359,0.555,0.217,2019,0.41100000000000003,3.312299967,0.343242675,0.9005894059999999,0.235704988,2020,0.183541179,3.415,0.364,0.897,0.22699999999999998,2021,0.16699999999999998
154,Benin,3.34,0.28665,0.4845,0.1826,2015,0.0801,3.484,0.39499,0.39747,0.2018,2016,0.06681000000000001,3.65700006484985,0.43108540773391707,0.42596277594566295,0.207948461174965,2017,0.0609290152788162,4.141,0.37799999999999995,0.44,0.163,2018,0.067,4.883,0.39299999999999996,0.349,0.175,2019,0.08199999999999999,5.21600008,0.366244704,0.735182583,0.196670428,2020,0.7405325770000001,5.045,0.507,0.757,0.166,2021,0.6609999999999999
155,Syria,3.0060000000000002,0.6632,0.15684,0.47179,2015,0.18905999999999998,3.069,0.7471899999999999,0.06912,0.48396999999999996,2016,0.17232999999999998,3.46199989318848,0.777153134346008,0.0815394446253777,0.49366372823715204,2017,0.15134713053703303,3.4619999999999997,0.6890000000000001,0.08800000000000001,0.376,2018,0.14400000000000002,3.4619999999999997,0.619,0.013000000000000001,0.331,2019,0.141,,,,,,,,,,,,
156,Burundi,2.905,0.0153,0.1185,0.19727,2015,0.10062,2.905,0.06831,0.0432,0.2029,2016,0.09419,2.90499997138977,0.09162256866693501,0.0599007532000542,0.20443518459796897,2017,0.0841479450464249,2.905,0.091,0.065,0.149,2018,0.076,3.775,0.046,0.22,0.17600000000000002,2019,0.18,3.775300026,0.0,0.626350224,0.18740178600000001,2020,0.606934547,3.775,0.0,0.626,0.172,2021,0.607
157,Togo,2.839,0.20868,0.36453,0.16680999999999999,2015,0.10730999999999999,3.303,0.28123000000000004,0.34678000000000003,0.17517,2016,0.11587,3.4949998855590803,0.30544471740722695,0.38042613863945,0.19689615070819896,2017,0.0956650152802467,3.9989999999999997,0.259,0.434,0.158,2018,0.10099999999999999,4.085,0.275,0.293,0.177,2019,0.085,4.187200069,0.268116266,0.6498286129999999,0.200774252,2020,0.7577334640000001,4.107,0.254,0.619,0.209,2021,0.772
158,Puerto Rico,,,,,,,7.039,1.35943,0.46823000000000004,0.22202,2016,0.12275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,Belize,,,,,,,5.956,0.87616,0.51231,0.23684000000000002,2016,0.10770999999999999,5.955999851226809,0.907975316047668,0.5475093722343439,0.24001564085483604,2017,0.0965810716152191,5.956,0.807,0.593,0.183,2018,0.08900000000000001,,,,,,,,,,,,,,,,,,
160,Somalia,,,,,,,5.44,0.0,0.5677800000000001,0.27225,2016,0.3118,5.151000022888179,0.0226431842893362,0.602126955986023,0.291631311178207,2017,0.28241032361984303,4.982,0.0,0.674,0.23800000000000002,2018,0.282,4.668,0.0,0.5589999999999999,0.243,2019,0.27,,,,,,,,,,,,
161,Somaliland Region,,,,,,,5.0569999999999995,0.25558000000000003,0.3913,0.51479,2016,0.36794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,Namibia,,,,,,,4.574,0.9328700000000001,0.48613999999999996,0.07795,2016,0.10397999999999999,4.57399988174438,0.964434325695038,0.520303547382355,0.0771337449550629,2017,0.0931469723582268,4.441,0.8740000000000001,0.519,0.051,2018,0.064,4.638999999999999,0.879,0.401,0.07,2019,0.055999999999999994,4.571100235,0.84008199,0.767520964,0.076454483,2020,0.8514497879999999,4.574,0.882,0.7190000000000001,0.091,2021,0.847
163,South Sudan,,,,,,,3.832,0.39394,0.19662000000000002,0.25899,2016,0.13015,3.5910000801086404,0.39724862575531,0.147062435746193,0.285670816898346,2017,0.116793513298035,3.2539999999999996,0.337,0.11199999999999999,0.22399999999999998,2018,0.106,2.853,0.306,0.01,0.20199999999999999,2019,0.091,2.8166000839999996,0.289082974,0.451313615,0.209934607,2020,0.7634173040000001,,,,,,
164,Taiwan Province of China,,,,,,,,,,,,,6.42199993133545,1.4336265325546298,0.361466586589813,0.258360475301743,2017,0.0638292357325554,,,,,,,,,,,,,6.45539999,1.3274705409999998,0.77153033,0.150598705,2020,0.73188293,6.584,1.48,0.784,0.142,2021,0.721
165,"Hong Kong S.A.R., China",,,,,,,,,,,,,5.47200012207031,1.55167484283447,0.490968644618988,0.374465793371201,2017,0.29393374919891396,,,,,,,,,,,,,,,,,,,,,,,,
166,Trinidad & Tobago,,,,,,,,,,,,,,,,,,,6.192,1.2229999999999999,0.575,0.171,2018,0.019,6.192,1.2309999999999999,0.489,0.185,2019,0.016,,,,,,,,,,,,
167,Northern Cyprus,,,,,,,,,,,,,,,,,,,5.835,1.229,0.495,0.179,2018,0.154,5.718,1.263,0.41700000000000004,0.191,2019,0.162,,,,,,,,,,,,
168,North Macedonia,,,,,,,,,,,,,,,,,,,,,,,,,5.274,0.983,0.345,0.185,2019,0.034,,,,,,,5.101,1.068,0.7509999999999999,0.212,2021,0.905
169,Gambia,,,,,,,,,,,,,,,,,,,,,,,,,4.516,0.308,0.382,0.26899999999999996,2019,0.16699999999999998,4.750599861,0.256990552,0.733163178,0.425989687,2020,0.6907178159999999,5.051,0.36700000000000005,0.6970000000000001,0.465,2021,0.746
170,Hong Kong S.A.R. of China,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.510399818,1.3767460580000002,0.7798337940000001,0.288280904,2020,0.420607209,5.477,1.525,0.7170000000000001,0.23199999999999998,2021,0.40299999999999997
171,Maldives,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.197599888,0.9378643040000001,0.8539627790000001,0.224198252,2020,0.824211061,5.1979999999999995,1.115,0.8540000000000001,0.204,2021,0.825
